Global_active_power, Noise, Anomaly
2.652,2.74148336,0
2.8688,3.373851313,1
2.8666,3.313387127,0
2.702,2.726880137,0
2.696,3.469050712,1
2.686,2.819694226,0
2.87635,2.012649428,1
2.604,2.387756366,0
2.8773,1.895155545,1
2.608,2.363807582,0
2.8793,2.494024433,0
2.59,1.654618685,1
2.58,2.813283154,0
2.87915,3.528414049,1
2.642,1.90883655,1
2.692,2.404779935,0
2.67,2.415169036,0
2.638,2.782846906,0
2.88205,2.137260882,1
2.8826,2.736753738,0
2.8835,2.69279485,0
2.8849,3.035558154,0
2.658,2.036449704,1
2.672,3.260056903,1
2.68,3.656674513,1
2.622,2.034420491,1
2.89185,3.000505975,0
2.8979,3.704193912,1
2.926,2.032229063,1
2.91445,3.228161924,0
2.9217,2.215674353,1
2.83,2.003784826,1
3,3.10374574,0
2.94795,2.142166815,1
2.9649,3.403316737,0
2.98845,2.15785824,1
3.748,3.420517309,0
3.04025,2.407384661,1
3.472,3.436728629,0
3.07895,3.483402536,0
3.09795,2.525553759,1
3.11615,3.355899794,0
3.388,2.898249865,0
3.5,2.531360856,1
3.53,2.89219422,1
3.48,4.475148682,1
4.22,3.824326487,0
5.016,4.836069051,0
4.10395,3.257569733,1
4.9,4.134350988,1
4.2114,4.519639259,0
4.26325,4.602830176,0
4.638,5.060106926,0
4.3573,4.479347023,0
2.76,2.098833608,1
2.378,3.316825206,1
3.438,3.564601609,0
3.266,4.124730224,1
3.62265,3.670855624,0
3.60735,3.967980221,0
3.204,2.229038252,1
3.62825,2.958255516,1
1.96,1.637527303,0
3.59275,3.29689362,0
3.5728,3.034633229,1
3.5546,2.995539607,1
1.906,1.866872945,0
1.83,1.869066339,0
1.682,0.892847312,1
1.688,0.785428311,1
3.4237,2.463962626,1
1.682,1.060034375,1
3.3616,2.541718277,1
3.3215,3.172258346,0
3.2791,2.705649979,1
1.632,2.201545056,1
1.626,1.26640829,0
1.62,0.967088847,1
1.612,1.837862683,0
3.03495,4.016475831,1
1.69,2.498094004,1
1.97,1.258586924,1
2.266,2.918674179,1
2.262,3.133878075,1
2.8659,1.871372666,1
2.8355,2.789894177,0
2.78635,2.5380279,0
2.326,3.307698718,1
2.6713,3.526683207,1
3.316,3.815591531,0
2.60015,2.642956631,0
3.494,3.307787085,0
2.54675,2.865679037,0
2.5325,3.136598407,1
2.557,2.936414284,0
3.738,2.835598244,1
3.652,3.21422249,0
2.60565,3.411756244,1
3.724,4.293527628,1
2.69,3.611254612,1
2.7051,2.739375737,0
2.7246,3.289860147,1
2.76905,2.378271739,0
2.81265,1.868841422,1
3.66,2.854088362,1
3.604,3.534204884,0
3.612,3.771461899,0
2.98805,2.55939858,0
3.03635,2.731847044,0
3.08475,2.854038551,0
3.1332,3.431616916,0
3.98215,3.761662762,0
4.08345,3.716317541,0
5.752,5.818679793,0
5.746,6.298536217,1
4.3922,5.128651328,1
4.4883,4.165631336,0
5.612,5.417649228,0
5.908,5.606670955,0
5.982,6.489439052,1
6.134,6.823261707,1
5.938,5.917174227,0
5.07165,5.255333132,0
3.288,2.999255781,0
4.37315,4.42777168,0
3.498,3.72447554,0
3.222,3.281105338,0
3.24,2.816019869,0
4.45475,4.926094062,0
4.45445,3.783401735,1
3.302,3.309322566,0
3.244,3.078302046,0
4.4371,4.21466122,0
3.282,3.586608071,0
4.41295,4.360200094,0
4.3936,3.636433857,1
3.06,3.739365185,1
2.986,3.582482757,1
2.854,3.531789713,1
2.93,3.005267782,0
3.596,4.390932278,1
4.2992,3.47952932,1
2.672,2.958201674,0
2.678,2.764094656,0
4.2216,3.422774615,1
2.678,1.941293869,1
2.686,1.866919545,1
2.614,1.866249244,1
4.12385,3.17541219,1
2.588,3.230962957,1
2.586,3.006266907,0
2.582,3.338573263,1
2.59,2.697435289,0
2.58,1.642088576,1
3.7588,2.990792905,1
3.6996,2.75470151,1
4.4228,3.804377015,1
4.3914,5.289365958,1
4.35275,4.354319742,0
4.378,4.345612822,0
4.2692,5.140299546,1
4.23045,3.81389203,0
4.22435,4.324354518,0
4.458,3.824545309,1
4.2824,5.044365985,1
4.3069,3.77101487,1
4.488,3.489951542,1
4.369,4.69725947,0
4.39875,3.518179699,1
3.63105,3.940752361,0
2.21,1.267086143,1
2.222,2.302848579,0
3.55285,3.680709515,0
3.52695,4.150353173,1
3.5024,4.214906774,1
2.206,2.714932387,1
3.46185,4.154822553,1
2.064,1.161588477,1
1.118,0.628081166,0
3.34995,3.141277811,0
1.108,1.153555995,0
3.23825,3.045106094,0
1.118,0.642457679,0
1.138,1.966381105,1
3.12265,3.031334828,0
1.138,1.388749304,0
3.04645,3.773316756,1
3.01065,2.726122644,0
2.9753,3.047915166,0
2.93995,2.832098584,0
2.9042,3.765456842,1
2.86745,3.648849227,1
2.83055,2.425463015,0
2.79385,2.504026891,0
2.75755,2.961718236,0
1.118,1.329490248,0
2.61835,2.698674802,0
2.5373,2.456956366,0
2.456,2.78012867,0
1.108,1.845059745,1
0.944,0.205342327,1
0.81,0.662660075,0
0.814,-0.053180455,1
0.736,0.477859829,0
0.68,1.265876814,1
1.8287,1.168118329,1
1.73545,1.364163748,0
1.64285,2.126882117,0
1.5502,0.899781802,1
0.754,0.477060518,0
0.898,0.260128957,1
1.4386,0.722588538,1
0.886,1.273884793,0
0.608,-0.181758069,1
1.3194,2.241456827,1
1.2758,1.340043451,0
1.2323,0.29128435,1
1.1921,1.463723413,0
1.1755,1.633360481,0
0.452,-0.036783318,0
1.14265,0.879898114,0
1.1251,1.411578898,0
1.10505,0.360694304,1
0.318,0.545281116,0
0.394,0.842445519,0
0.402,-0.322313084,1
0.394,-0.120064437,1
0.378,-0.204317376,1
0.488,-0.092765064,1
0.9714,0.472416526,0
0.94985,0.378457585,1
0.92935,0.702666187,0
0.90875,0.682209806,0
0.8882,0.661221421,0
0.8675,0.397485484,0
0.218,-0.58910408,1
0.8225,0.49653655,0
0.8001,1.58269785,1
0.77785,0.020354291,1
0.75585,0.325116499,0
0.228,-0.149964444,0
0.72345,-0.03371536,1
0.70885,0.074740841,1
0.23,-0.420445352,1
0.23,-0.239980374,0
0.226,0.803268303,1
0.222,-0.384485566,1
0.222,-0.393328915,1
0.31,0.098120064,0
0.6245,-0.235575215,1
0.328,0.480505898,0
0.328,1.136701389,1
0.58165,1.043445885,0
0.326,0.138911989,0
0.57155,0.571361631,0
0.5688,0.543663429,0
0.56565,0.162665771,0
0.328,0.233538429,0
0.326,0.61941431,0
0.55605,0.866239898,0
0.32,1.173482765,1
0.5505,-0.238468876,1
0.316,0.38079718,0
0.5504,1.398965277,1
0.254,-0.451547067,1
0.54235,1.13116277,1
0.538,1.048528732,1
0.53405,0.148913372,0
0.52855,1.208806447,1
0.298,1.027160907,1
0.296,-0.313793098,1
0.5267,-0.1969135,1
0.5268,0.555919121,0
0.292,0.180593981,0
0.527,1.416181126,1
0.52875,0.023163474,1
0.5305,0.451088057,0
0.53225,1.438339656,1
0.268,-0.034738511,0
0.218,1.089177216,1
0.533,1.415172482,1
0.53275,-0.365985521,1
0.22,0.849562559,1
0.53225,-0.188439849,1
0.532,0.880510628,0
0.5318,0.151706196,0
0.53175,0.843270302,0
0.22,1.180547818,1
0.52945,1.30265979,1
0.52665,1.081772055,1
0.22,0.815880149,1
0.294,1.062498121,1
0.332,-0.17881646,1
0.328,0.260314394,0
0.326,0.041783734,0
0.5224,-0.066595568,1
0.324,0.50203746,0
0.52215,0.039475565,0
0.322,-0.622898285,1
0.522,0.463206856,0
0.32,-0.613260429,1
0.5221,1.300751062,1
0.52215,0.226564638,0
0.316,0.374959158,0
0.316,1.065717884,1
0.316,0.192119397,0
0.314,0.093582268,0
0.232,-0.194798097,0
0.5276,0.451330863,0
0.52565,0.031048157,0
0.22,-0.725724628,1
0.22,-0.089073885,0
0.22,-0.57172306,1
0.298,0.720237094,0
0.296,0.724017416,0
0.52055,1.272768286,1
0.52075,0.102218565,0
0.292,0.077487029,0
0.52135,0.021404648,0
0.5231,1.197646737,1
0.5248,-0.197907532,1
0.288,0.837980914,1
0.268,0.109653582,0
0.218,-0.656865608,1
0.216,-0.650719242,1
0.52755,0.149258781,0
0.52745,1.314652961,1
0.216,-0.687195272,1
0.298,-0.529189753,1
0.302,0.780176694,0
0.53335,0.849726014,0
0.3,-0.296737508,1
0.302,1.152987941,1
0.302,1.058054633,1
0.32,1.124437645,1
0.5341,-0.36237858,1
0.412,0.808849841,0
0.408,-0.021396598,0
0.406,-0.064407733,0
0.5425,0.014891231,1
0.398,1.238323928,1
0.396,0.134318399,0
0.394,0.430816955,0
0.5502,0.818011632,0
0.392,0.892846683,1
0.554,0.458954033,0
0.55455,1.114771181,1
0.55655,0.623496446,0
0.55885,1.063146978,1
0.312,0.275565448,0
0.228,1.057535867,1
0.5613,-0.04614957,1
0.218,-0.764729084,1
0.55925,-0.060195022,1
0.55725,0.221164388,0
0.216,-0.267241343,0
0.216,0.15299748,0
0.218,-0.202719754,0
0.5512,0.4768784,0
0.5514,0.679409103,0
0.296,0.384916436,0
0.55185,0.23462754,0
0.55255,-0.047058344,1
0.55445,1.000004169,0
0.5564,0.745422143,0
0.55825,1.20926288,1
0.56015,0.400088174,0
0.256,-0.291777694,1
0.5592,1.17699945,1
0.55715,0.881645996,0
0.5551,-0.089531554,1
0.218,-0.771134837,1
0.218,-0.526105238,1
0.5488,-0.423536583,1
0.5462,1.380422809,1
0.216,0.754974069,1
0.5364,0.049563959,0
0.216,0.78984195,1
0.272,-0.103712291,0
0.326,0.554326724,0
0.324,0.3854876,0
0.52265,0.242906515,0
0.5208,0.11330775,0
0.5189,0.728144799,0
0.517,1.165640827,1
0.5151,0.438925584,0
0.51455,-0.099458424,1
0.314,0.784432963,0
0.312,0.404140245,0
0.51455,0.802228987,0
0.51655,0.68307394,0
0.308,0.125569594,0
0.521,1.165925002,1
0.244,0.645583165,0
0.5215,0.904974795,0
0.21,0.367546388,0
0.212,-0.450073257,1
0.212,0.803262786,1
0.212,-0.709210511,1
0.51725,1.367083803,1
0.212,-0.722984141,1
0.513,0.620998875,0
0.51085,0.959996996,0
0.50875,-0.311449018,1
0.28,-0.111802998,0
0.50825,1.326920704,1
0.286,-0.577344331,1
0.5089,1.498507499,1
0.51055,0.056882169,0
0.286,0.41094032,0
0.51385,-0.482555302,1
0.284,0.64715553,0
0.5171,1.472092537,1
0.226,0.923351675,1
0.21,-0.723478497,1
0.21,-0.421340079,1
0.5169,-0.39283021,1
0.5168,0.707946857,0
0.212,1.008913342,1
0.21,-0.524803441,1
0.21,0.475021303,0
0.5068,0.876305211,0
0.50535,0.865432062,0
0.5055,-0.164379538,1
0.32,-0.522027944,1
0.5057,1.043498852,1
0.5058,-0.128259839,1
0.5059,0.360211597,0
0.316,-0.039811378,0
0.5061,0.182776422,0
0.50625,0.707297326,0
0.50635,0.428251172,0
0.31,0.80505246,0
0.312,0.086453906,0
0.5107,0.674010865,0
0.51325,1.466738725,1
0.51565,0.786759519,0
0.216,-0.371293232,1
0.216,-0.182952203,0
0.5159,1.345870123,1
0.216,0.003169915,0
0.51615,-0.087465923,1
0.218,0.142100794,0
0.5165,1.483699925,1
0.5149,0.798984289,0
0.51315,1.316518409,1
0.5114,0.373977057,0
0.216,1.163573327,1
0.216,0.551061662,0
0.5061,0.520914874,0
0.50435,0.571626598,0
0.28,0.426779886,0
0.292,1.086349445,1
0.292,1.10559293,1
0.50825,0.0930625,0
0.5103,0.205810648,0
0.292,1.039916813,1
0.5143,0.633326534,0
0.29,-0.688171075,1
0.5182,0.588598151,0
0.22,0.672730543,0
0.51855,0.800894072,0
0.216,0.561418877,0
0.216,1.085655747,1
0.5121,1.435992993,1
0.214,0.295693526,0
0.50785,1.37595307,1
0.5081,0.688638632,0
0.326,-0.13995919,0
0.50865,-0.378317222,1
0.362,0.459550402,0
0.5122,1.189763022,1
0.406,-0.003900941,0
0.402,1.368943218,1
0.402,0.880026644,0
0.402,0.270637226,0
0.5237,-0.030895583,1
0.4,0.792882136,0
0.5329,0.578936173,0
0.5376,-0.107796353,1
0.376,0.051221795,0
0.5437,-0.037933165,1
0.302,0.821249935,1
0.302,0.931373749,1
0.5501,1.159499824,1
0.5522,-0.39353256,1
0.298,0.425551728,0
0.298,0.97945953,1
0.296,-0.514358594,1
0.22,-0.312199782,1
0.5585,-0.235928088,1
0.55695,-0.290967015,1
0.218,-0.391122157,1
0.55325,1.083899647,1
0.218,-0.40476042,1
0.54945,1.054275843,1
0.216,0.266965201,0
0.54575,0.600195047,0
0.216,-0.740693068,1
0.54415,-0.253459237,1
0.296,1.231265339,1
0.296,0.978038425,1
0.296,0.709532517,0
0.55205,0.774078884,0
0.296,1.213264472,1
0.294,0.683713576,0
0.5571,0.113780827,0
0.276,1.103406227,1
0.5532,-0.111233714,1
0.22,0.936175274,1
0.547,-0.20289377,1
0.326,-0.318965323,1
0.332,-0.595009639,1
0.328,0.995225278,1
0.328,-0.276823644,1
0.53755,0.571913708,0
0.5357,1.298794136,1
0.326,1.042045128,1
0.53195,-0.207794077,1
0.52995,1.399575553,1
0.32,1.274141798,1
0.32,-0.49335646,1
0.52935,0.520247226,0
0.52965,-0.404109408,1
0.312,1.219460866,1
0.216,0.161467417,0
0.216,0.502685179,0
0.5237,0.583149412,0
0.216,0.805703638,1
0.218,1.191200801,1
0.52165,1.339322025,1
0.218,0.60895937,0
0.218,0.567575204,0
0.218,0.06164541,0
0.52165,-0.059011692,1
0.5217,0.514883369,0
0.5217,0.526534318,0
0.216,-0.486778948,1
0.216,0.928109277,1
0.5196,-0.260713752,1
0.5176,1.015186613,0
0.216,0.516145501,0
0.218,0.563893244,0
0.226,-0.300533868,1
0.5102,-0.272106013,1
0.50855,1.359087236,1
0.50685,-0.414057375,1
0.5056,0.229252565,0
0.31,0.445473291,0
0.5098,0.852675872,0
0.296,1.037731707,1
0.5109,0.845820073,0
0.294,0.088189125,0
0.294,-0.532318622,1
0.5082,-0.243551035,1
0.5083,1.256921799,1
0.50975,0.2008912,0
0.51005,0.857341925,0
0.334,0.648568018,0
0.51055,0.482347055,0
0.33,-0.566971603,1
0.33,0.827231414,0
0.326,-0.436297411,1
0.326,-0.311634515,1
0.5119,1.410403249,1
0.5146,0.373746861,0
0.51725,0.522709472,0
0.32,0.549344951,0
0.5224,0.770286969,0
0.266,0.667992987,0
0.5237,-0.44677061,1
0.222,0.687873085,0
0.5238,-0.472264149,1
0.52375,-0.435680326,1
0.214,-0.41396106,1
0.5236,0.177596297,0
0.216,0.056750296,0
0.5236,0.041031094,0
0.5237,1.372246605,1
0.224,-0.71907637,1
0.224,0.090374792,0
0.226,-0.210967387,0
0.5245,1.448476121,1
0.52445,-0.228722235,1
0.224,-0.544530906,1
0.52425,0.007001953,1
0.5244,0.121170245,0
0.24,0.415893826,0
0.232,-0.172603555,0
0.52075,0.19146651,0
0.216,-0.48195783,1
0.216,0.873542393,1
0.216,0.198653033,0
0.51295,0.253262222,0
0.5112,-0.372142149,1
0.5085,-0.491144801,1
0.222,0.284442912,0
0.50145,0.484977759,0
0.284,-0.141037116,0
0.49915,0.857697127,0
0.372,0.217077764,0
0.50205,0.351797674,0
0.5039,0.979665596,0
0.5057,1.239180304,1
0.5075,0.820846482,0
0.394,-0.330141378,1
0.392,0.722984221,0
0.338,0.09161945,0
0.322,1.123642438,1
0.324,0.918252667,1
0.51555,0.423421503,0
0.51795,-0.308339894,1
0.312,0.81074532,0
0.52275,0.780394388,0
0.228,-0.666577737,1
0.52315,1.063145784,1
0.218,0.791255293,1
0.5243,1.515174823,1
0.302,-0.567103609,1
0.52835,0.944101296,0
0.302,-0.435623384,1
0.302,1.131565646,1
0.53415,0.168098505,0
0.5361,0.11327046,0
0.302,0.401950817,0
0.54,-0.088013003,1
0.54165,0.024870051,1
0.3,0.563623629,0
0.54485,1.468761823,1
0.5469,-0.081416259,1
0.549,1.140553385,1
0.298,1.155222537,1
0.296,1.23846821,1
0.294,-0.216000522,1
0.55675,0.768595866,0
0.55855,-0.424822882,1
0.5588,0.646067017,0
0.55865,-0.250854183,1
0.5569,0.490381283,0
0.214,1.169610472,1
0.214,0.365767731,0
0.5463,1.389450794,1
0.54165,0.915901388,0
0.214,0.215143778,0
0.53305,1.295895007,1
0.53145,-0.340217936,1
0.52985,-0.311352927,1
0.5295,1.254508645,1
0.5295,0.164389959,0
0.5314,0.108062068,0
0.5332,-0.039700094,1
0.398,0.469568089,0
0.398,0.250631367,0
0.396,0.555211588,0
0.392,0.488170511,0
0.5478,0.563312118,0
0.55205,-0.232150831,1
0.386,0.284595136,0
0.55505,0.188579487,0
0.218,0.159359486,0
0.5508,1.343438571,1
0.5487,-0.383939408,1
0.5466,0.376307628,0
0.54455,0.974508697,0
0.218,-0.779300718,1
0.218,0.268648965,0
0.218,-0.550758104,1
0.53625,0.544995842,0
0.5342,-0.420001478,1
0.216,-0.695204855,1
0.216,-0.331271234,1
0.218,0.600759476,0
0.412,0.46939354,0
0.5583,-0.26641408,1
0.5853,-0.150716435,1
1.35,0.769225821,1
1.34,0.795314258,1
0.66745,1.300254727,1
0.6956,0.509925453,0
0.72365,0.695268753,0
1.334,0.547189923,1
0.7797,0.537911406,0
1.336,0.964733671,0
0.8357,1.182949755,0
0.86305,1.807633835,1
1.326,0.845985296,0
0.9132,0.91779117,0
1.342,1.125256622,0
1.348,1.741828967,0
1.428,0.624333748,1
1.458,2.258827949,1
1.448,0.636671881,1
1.069,1.62596633,1
1.09505,2.087171797,1
1.1212,0.284171901,1
1.426,1.510407139,0
1.414,1.427443167,0
1.408,2.352292691,1
1.402,1.400444496,0
1.2557,0.967896041,0
1.446,2.343090168,1
1.31835,1.468401231,0
1.502,2.181210123,1
1.38025,0.926344814,0
1.406,0.529933301,1
1.4,1.44434043,0
1.4689,0.483074549,1
1.49805,1.175395448,0
1.382,1.277228023,0
1.376,1.052944689,0
1.302,0.862197859,0
1.298,0.880994442,0
1.63235,0.716619683,1
1.294,1.955910734,1
1.6283,1.356469563,0
1.316,1.350427165,0
1.33,1.768626921,0
1.328,1.810457872,0
1.61115,2.096524862,0
0.22,0.702713986,0
0.22,-0.733942205,1
0.22,0.667985274,0
1.4996,2.114516875,1
0.218,1.067464774,1
1.444,0.731967196,1
1.41635,0.680406885,1
1.3884,2.214193146,1
1.3604,1.425671743,0
0.304,-0.683685981,1
0.304,0.483576425,0
0.302,0.707782655,0
0.302,-0.186978432,0
0.312,-0.053639769,0
1.1966,0.298729412,1
1.408,1.482528586,0
2.446,2.509138692,0
2.752,2.831001284,0
1.28805,0.370688857,1
1.32065,1.543966454,0
1.3756,1.275843405,0
2.1896,1.695410747,0
1.5002,0.827445723,1
6.236,7.124028599,1
2.50315,2.220034278,0
5.888,6.524135889,1
6.672,6.889833507,0
2.05845,1.162852199,1
2.0971,2.992155596,1
3.82,4.083952234,0
2.97475,3.103294736,0
2.66,3.305780218,1
2.21,2.740985295,1
2.188,1.646917828,1
2.166,2.68173051,1
2.178,1.844138246,0
2.068,1.517104894,1
2.368,2.903134356,1
2.41455,3.244295348,1
2.232,1.490127618,1
2.232,3.091876417,1
2.55275,2.771297284,0
2.198,2.146902806,0
2.6522,2.317231429,0
2.29,3.005651598,1
2.364,2.635162035,0
2.8104,1.859576292,1
2.332,3.280634211,1
2.9159,3.898040271,1
2.96605,2.553432148,0
2.368,3.03303087,1
3.0693,4.024725881,1
2.362,2.717988064,0
2.36,1.619141418,1
3.21895,2.804081457,0
2.366,2.342903239,0
3.2412,3.960012073,1
2.388,2.947956674,1
3.2232,3.121232597,0
3.2172,2.430528885,1
3.1904,3.260533688,0
2.486,1.645654686,1
2.514,3.44473755,1
3.0264,3.827719509,1
2.61,2.493769283,0
2.8469,3.380696208,1
2.7531,3.62789736,1
2.932,1.984103739,1
2.914,3.032629721,0
2.928,3.363991166,0
2.67945,2.304873692,0
2.692,3.220004336,1
2.72485,2.974105935,0
3.696,4.520511239,1
2.784,3.147440037,0
2.7845,3.466196121,1
2.474,3.030907941,1
2.80035,3.462564294,1
2.8386,2.010977002,1
3.586,4.031722243,0
3.508,4.094959597,1
5.194,5.463199296,0
4.794,3.916261928,1
6.224,6.531673447,0
5.018,5.616921364,1
3.688,3.861118855,0
3.27815,2.567942153,1
3.74,4.011843876,0
3.98,4.853786371,1
4.17275,3.711577271,0
3.4592,3.406526174,0
3.614,3.50314822,0
3.50725,3.144351759,0
3.51755,4.133966463,1
3.518,3.705993929,0
3.5186,4.21882173,1
2.184,2.471809734,0
2.376,2.523583297,0
2.148,2.929262146,1
2.164,1.34585539,1
2.078,2.474364675,0
1.994,2.991072552,1
1.27,1.10000449,0
3.4136,2.959749105,0
3.3826,4.344558457,1
1.368,0.505026534,1
3.30555,3.011719946,0
3.2667,3.798176825,1
3.2285,3.124201381,0
3.1899,3.093335337,0
1.38,1.799995297,0
1.384,0.440597779,1
1.382,1.769579673,0
1.372,1.824310353,0
1.348,0.974369288,0
1.346,2.146934392,1
1.352,0.389392759,1
1.344,0.967064103,0
2.81065,2.013048145,1
2.7529,3.463550427,1
2.69705,2.941054055,0
2.5991,2.202053484,0
2.5114,1.689717368,1
2.38775,1.967552449,0
1.27,0.758664992,1
2.23375,2.970025472,1
1.268,1.158902576,0
2.1137,2.746539472,1
2.04785,1.68436731,0
1.9555,2.618718307,1
1.89325,1.287136387,1
1.332,0.741324644,1
1.79335,2.674302148,1
1.326,2.316521612,1
1.73085,0.780207569,1
1.70455,2.294437045,1
1.334,0.773194806,1
1.65665,2.232762822,1
1.6345,1.980214991,0
1.61195,2.07384483,0
1.5914,1.05834891,1
1.5731,1.331415328,0
1.57265,0.948792495,1
1.5707,1.541051034,0
1.56815,1.686981974,0
1.264,1.154728395,0
1.5631,2.064668547,1
1.324,1.508791406,0
1.372,1.362047176,0
1.362,1.749059537,0
1.358,2.020828971,1
1.5601,1.224845631,0
1.382,1.327185152,0
1.56015,0.630761719,1
1.56075,1.498601335,0
1.5615,1.354911191,0
1.5621,2.380855184,1
1.56275,0.812952041,1
1.56485,0.622334113,1
1.5672,0.792882985,1
1.378,1.624123958,0
1.5722,1.645530474,0
1.57265,1.467609515,0
1.292,1.524483074,0
1.292,0.80154895,0
1.282,1.292670653,0
1.28,0.455645631,1
1.57295,1.970008061,0
1.272,1.674952784,0
1.5694,1.605882242,0
1.282,1.643739586,0
1.56695,1.028229936,1
1.29,1.567349112,0
1.284,1.024503315,0
1.5654,1.809101517,0
1.5661,1.051788727,1
1.5669,0.793710988,1
1.36,1.567966334,0
1.364,1.824970475,0
1.5731,2.171036597,1
1.346,0.580706924,1
1.57745,2.28356117,1
1.57985,1.222642296,0
1.358,1.607457772,0
1.306,0.306389336,1
1.28,2.009140756,1
1.5839,2.048039492,0
1.27,2.080340429,1
1.26,1.312670276,0
1.57735,1.833296378,0
1.274,2.045131861,1
1.57395,0.762942765,1
1.57415,2.09277871,1
1.5746,1.694632006,0
1.382,0.597770871,1
1.364,1.757618436,0
1.368,2.231355813,1
1.366,1.509659422,0
1.57455,1.035352084,1
1.57455,0.682711321,1
1.57415,1.289232764,0
1.5761,0.680610486,1
1.5793,2.361138622,1
1.58265,2.536214933,1
1.5861,0.611419952,1
1.5899,1.791449035,0
1.382,1.769396519,0
1.342,0.546681837,1
1.596,1.422910202,0
1.354,0.806162609,1
1.354,0.920600203,0
1.6012,1.21198885,0
1.6024,1.391631566,0
1.6039,1.063447515,1
1.604,2.594976061,1
1.6035,2.143512788,1
1.338,0.768538178,1
1.338,1.983501743,1
1.344,1.576093738,0
1.6003,1.380708195,0
1.266,1.812531161,1
1.59765,0.962955202,1
1.5976,0.941987785,1
1.5976,0.744606407,1
1.5988,1.864150382,0
1.6005,1.773246821,0
1.6023,1.544951227,0
1.6042,0.761517107,1
1.6064,1.131132444,0
1.344,2.194083081,1
1.6101,1.232432914,0
1.302,1.385151566,0
1.6066,1.35376425,0
1.6037,1.956509154,0
1.6012,1.484053833,0
1.59955,0.729746438,1
1.59975,2.524022548,1
1.368,1.057227362,0
1.59965,1.823787821,0
1.5996,1.398440301,0
1.59975,0.941494237,1
1.5976,1.857057655,0
1.36,1.343430227,0
1.368,0.968507668,0
1.5928,1.282146175,0
1.356,1.516343011,0
1.33,1.729761199,0
1.5893,1.648381194,0
1.58915,1.718205945,0
1.58915,1.264908084,0
1.32,1.283080259,0
1.268,0.48585407,1
1.58455,2.496115684,1
1.5827,2.263093889,1
1.262,0.82363016,0
1.25,0.599777562,1
1.248,2.008122701,1
1.57375,2.208582215,1
1.5715,1.259714552,0
1.256,1.108573131,0
1.252,0.510897809,1
1.268,1.498079412,0
1.274,1.953949393,1
1.56455,1.541377121,0
1.264,2.093829695,1
1.56025,2.043698636,0
1.274,2.137624601,1
1.28,1.716422412,0
1.55675,2.133443682,1
1.366,2.226779623,1
1.55785,2.173590239,1
1.5595,2.300810815,1
1.364,0.785363922,1
1.56395,0.997203437,1
1.368,0.806663958,1
1.368,0.655073506,1
1.362,1.743874975,0
1.56725,2.311130117,1
1.5656,2.023260231,0
1.28,0.385007371,1
1.5639,2.336885622,1
1.376,2.259570032,1
1.374,1.402261162,0
1.374,2.22297436,1
1.565,1.452002822,0
1.376,0.780478844,1
1.372,1.543585883,0
1.5674,1.63417036,0
1.364,1.155178994,0
1.36,0.893076272,0
1.362,0.732073737,1
1.362,0.651440333,1
1.5739,0.574912811,1
1.374,0.74556469,1
1.57925,1.119192492,0
1.57995,1.691614825,0
1.272,1.851508262,1
1.266,0.272603106,1
1.262,1.032677973,0
1.5811,1.786997539,0
1.58115,1.87786841,0
1.58095,2.544288787,1
1.58065,2.063037513,0
1.256,1.524276322,0
1.58035,1.640367844,0
1.262,1.483769443,0
1.262,2.058490148,1
1.5793,2.057612246,0
1.254,1.495729932,0
1.57415,0.848706654,1
1.57135,1.539252586,0
1.56865,0.584892584,1
1.566,0.743171984,1
1.26,0.843207181,0
1.56075,1.640337508,0
1.314,0.689327776,1
1.328,0.52981825,1
1.5581,2.389075033,1
1.344,0.433824298,1
1.56105,1.98640085,0
1.56035,0.872212754,1
1.55985,1.35670424,0
1.354,0.999243418,0
1.356,1.39961741,0
1.422,1.912705886,0
1.414,1.740299906,0
1.5609,2.301198005,1
1.378,0.427799232,1
1.378,2.271310945,1
1.376,1.702999133,0
1.5621,1.269665245,0
1.56245,1.93772187,0
1.5629,1.536102144,0
1.378,0.629762693,1
1.376,1.184288961,0
1.38,2.189646835,1
1.378,0.779182519,1
1.38,2.13998484,1
1.57425,1.363206516,0
1.576,2.241233379,1
1.288,0.895988697,0
1.29,1.983273636,1
1.29,2.115040429,1
1.28,0.796622341,0
1.286,1.851173685,1
1.5802,0.934031153,1
1.286,0.398268349,1
1.29,1.70780563,0
1.298,1.589977182,0
